,id,img,lable,text
2330,15432,hateful_memes/img/15432.png,0,when ur too young to know the concept of racism but ur happy cause u got a new pet
2187,69412,hateful_memes/img/69412.png,0,best part about a hooker dying on you? the 2nd hour is free
195,18945,hateful_memes/img/18945.png,1,when you decide to go full gas
5059,83461,hateful_memes/img/83461.png,0,picture portaying slaves arriving on ships
802,03164,hateful_memes/img/03164.png,1,party tonight? i'm down
2668,10492,hateful_memes/img/10492.png,1,"""judgement day will not come until the muslims fight the jews and kill them"
241,87169,hateful_memes/img/87169.png,1,albanians talking photo with a porn star
2068,64318,hateful_memes/img/64318.png,0,when they take too long to blow out the candle
8635,10857,hateful_memes/img/10857.png,0,how do you know when this prick is lying? the sphincter under his nose is moving
11962,13540,hateful_memes/img/13540.png,0,ladies and gents i present old navy's goat collection
644,52096,hateful_memes/img/52096.png,0,a truck hit him from behind
5103,12957,hateful_memes/img/12957.png,0,"privilege has a color, white is not it"
1637,71680,hateful_memes/img/71680.png,1,muslim strip club
7552,64820,hateful_memes/img/64820.png,1,strike fear in the hearts of the infide.. shut! up!
8312,35680,hateful_memes/img/35680.png,0,take one step at a time you have to crawl before you can learn to walk
3074,63517,hateful_memes/img/63517.png,0,they will have a surgery soon
7296,75984,hateful_memes/img/75984.png,0,perks of being my friend? you'll be the normal one
3278,06412,hateful_memes/img/06412.png,0,when you eat your rehab romance booty in the laundry room but she's day 3 sick
8003,31270,hateful_memes/img/31270.png,0,"sometimes in life, we hang on tight to the wrong things"
4970,87691,hateful_memes/img/87691.png,0,"before you start praying with me remember you should always say: ""in the name of allah"""
8928,54837,hateful_memes/img/54837.png,1,"if i can sexually harass this many women and molest this many children as vice president, just imagine how many i could do as president! but what am i telling you for? you're the first gay president, married to the first 'first tranny,' and most people don't even know it!"
8326,93268,hateful_memes/img/93268.png,1,you say islam is violent? i will kill you !
6915,19670,hateful_memes/img/19670.png,0,when ur too young to know racism but ur happy cause u got a new pet
8773,89067,hateful_memes/img/89067.png,1,mohammed?! it's aisha can you stop fucking the donkey for a minute? allah wants to talk to you!
7829,87324,hateful_memes/img/87324.png,0,almost hoodie and bonfire weather
62,14986,hateful_memes/img/14986.png,0,through the evil and the lives lost we survived
9928,85721,hateful_memes/img/85721.png,1,racism is realizing that these are not the same species
9974,14570,hateful_memes/img/14570.png,1,how i see kim burell everytime she grabs a mic!
12071,42381,hateful_memes/img/42381.png,0,when the whole squad roasts the jewish kid
9089,34591,hateful_memes/img/34591.png,0,"isaak, grandmaster of spectre burning some flatties on a tuesday"
679,39182,hateful_memes/img/39182.png,0,there use to be a shelter here
2041,23058,hateful_memes/img/23058.png,0,don't be afraid to love again everyone is not like your ex
5307,18529,hateful_memes/img/18529.png,0,'' shoot them
10807,83567,hateful_memes/img/83567.png,1,they're just like tornadoes. it only takes one to ruin the neighbourhood
3641,84620,hateful_memes/img/84620.png,1,this is nahir nahir is born in germany nahir is german this is fluffy fluffy is born in horse stable fluffy is a horse
10213,96570,hateful_memes/img/96570.png,1,that's enough facebook for today  this sammich isn't going to make itself!
3258,71046,hateful_memes/img/71046.png,1,ever tried african food? niether have they
1873,23785,hateful_memes/img/23785.png,0,hansel and gretel was a scary childrens story
4744,37419,hateful_memes/img/37419.png,0,when the turbulence in the plane gets intense
2912,50461,hateful_memes/img/50461.png,0,say cheese! photobomb
4027,81624,hateful_memes/img/81624.png,1,"so like, why are men even gay? girls have buttholes too you know.."
5488,12807,hateful_memes/img/12807.png,0,bruce jenner's cat
10819,93810,hateful_memes/img/93810.png,1,why do black people like these shirts? because they picked it themselves
8024,15609,hateful_memes/img/15609.png,0,stomp on my flag i'll pound your ass
7786,01269,hateful_memes/img/01269.png,1,kermit the frog definitely not a muslim
12279,46390,hateful_memes/img/46390.png,0,"what do i have in common with cow pies? xxx the older we get, the easier for you to pick us up!"
6864,14028,hateful_memes/img/14028.png,0,"i'm an evolved monkey on a cartoon ball, nasa told me, its science bruh!"
489,67103,hateful_memes/img/67103.png,1,still better than mexican
690,29710,hateful_memes/img/29710.png,0,don't think this cream is working... maybe this will work?..... nothing's happening
602,64279,hateful_memes/img/64279.png,1,jew mad? get fuhrererious !
1014,32960,hateful_memes/img/32960.png,0,when your dad comes to career day but forgets to bring your happy meal
869,09513,hateful_memes/img/09513.png,0,goats are friends not food
1993,37814,hateful_memes/img/37814.png,0,this is el paso shooter's father every. single. time
7610,02316,hateful_memes/img/02316.png,0,they can kill the messenger but they can't kill the message
5283,46130,hateful_memes/img/46130.png,1,">2000: ""relax, bigot. it's not like gays are going to come into your kid's classroom and tell them to be gay."" >2017."
4370,59024,hateful_memes/img/59024.png,0,dear diary: i miss fucking!
1361,01836,hateful_memes/img/01836.png,0,can you hear me at the back?
1526,54782,hateful_memes/img/54782.png,0,because even other planets need crime
1629,68127,hateful_memes/img/68127.png,0,all you guys think about is dope
1551,80597,hateful_memes/img/80597.png,1,look! it says it right here! we can fuck goats!
8974,95201,hateful_memes/img/95201.png,1,when black people say they are native american
12148,95476,hateful_memes/img/95476.png,0,turn your dishwasher into a snow remover
1337,25193,hateful_memes/img/25193.png,1,you wanna get rid of flags and statues that remind you of the history of slavery? black people were around during slavery you wanna get rid of them too?
3901,79581,hateful_memes/img/79581.png,0,"big bird's species were mostly scavengers. but like the turkey vulture, they would attack weakened prey"
5041,93618,hateful_memes/img/93618.png,0,a mothers love is like no other
8252,87521,hateful_memes/img/87521.png,0,did someone say starbucks!?!
9174,85793,hateful_memes/img/85793.png,0,run over by bacon truck on way to suicide mission ''
5039,09247,hateful_memes/img/09247.png,0,enough deaths stop gun violence
2346,79315,hateful_memes/img/79315.png,0,laughs in 52% of us crime rate
11633,19423,hateful_memes/img/19423.png,0,why does my music not sound like that? i'm doing exactly the same thing
5485,50163,hateful_memes/img/50163.png,0,this muslim guy is walking his goats
11334,04982,hateful_memes/img/04982.png,0,"your jewish cousins are visiting today, so please behave yourself me:"
5694,57249,hateful_memes/img/57249.png,0,a sheik business man wearing his tradition thawb
5119,68752,hateful_memes/img/68752.png,0,very tired after group sex mohammed is
5166,58690,hateful_memes/img/58690.png,0,women in islamic countries are getting involved with politics
1134,20918,hateful_memes/img/20918.png,1,what every arab in sydney looks like
8342,36789,hateful_memes/img/36789.png,0,you've been hungerstruck!!
8715,15278,hateful_memes/img/15278.png,0,no one: white people when you nod at them:
4017,09785,hateful_memes/img/09785.png,0,searching for buried treasure
2424,41853,hateful_memes/img/41853.png,0,shes got them summer teeth summer here summer missing
4138,86329,hateful_memes/img/86329.png,1,muslim 49 people were killed at christchurch mosques muslim 49 people were killed at christchurch
859,20413,hateful_memes/img/20413.png,1,you get a day off for martin luther king ? hell we should shoot six more and get the week off
2962,82356,hateful_memes/img/82356.png,0,"the numbers are supposed to go down, not up!"
8089,56819,hateful_memes/img/56819.png,1,all aboard the jew jew train
10189,26947,hateful_memes/img/26947.png,1,why isn't my drain working? probably cause the pipes black
9706,19860,hateful_memes/img/19860.png,0,sorry white guys but i only date black guys
12128,37680,hateful_memes/img/37680.png,0,"being able to call someone ""mine"""
10628,36047,hateful_memes/img/36047.png,1,when you're only a little racist goonie
1364,64278,hateful_memes/img/64278.png,0,they were uneducated false they all had their masters
11072,70698,hateful_memes/img/70698.png,1,there's a 50% chance this phone is stolen
1779,18356,hateful_memes/img/18356.png,0,i took a shower this morning
12011,58694,hateful_memes/img/58694.png,0,women use chemicals to remove polish everyday and no one bats an eye i use chemicals to remove the polish and suddenly i'm the world's biggest villain!
2101,69357,hateful_memes/img/69357.png,0,hey look at me! i'm a serial pedofile
1818,57208,hateful_memes/img/57208.png,0,i had potato for lunch
369,56149,hateful_memes/img/56149.png,0,the original scarecrow
4937,34190,hateful_memes/img/34190.png,0,"hitler, the leader of the nazi's"
5285,56713,hateful_memes/img/56713.png,0,i have an idea... don't listen to any of mine
8367,02967,hateful_memes/img/02967.png,1,when the black kids start fighting at school
10159,51930,hateful_memes/img/51930.png,0,america be like never forget get over it
7071,96183,hateful_memes/img/96183.png,1,when your dishwasher is broken so you take it back to walmart to get a new one
2093,58371,hateful_memes/img/58371.png,0,when you suck at photoshop
7817,27518,hateful_memes/img/27518.png,0,"what's the difference between oral sex and anal sex? a: oral sex makes your day, but anal sex makes my hole weak"
1920,09467,hateful_memes/img/09467.png,1,when mom asks where all the jews went
82,85216,hateful_memes/img/85216.png,0,for george floyd yo
7331,91584,hateful_memes/img/91584.png,0,coffee is ready
7304,45978,hateful_memes/img/45978.png,0,"""too many people with bachelor's degrees without jobs"" ""everyone should get a bachelor's degree for free"""
816,17508,hateful_memes/img/17508.png,1,use one to protect your watermelon farm
4396,62831,hateful_memes/img/62831.png,1,converted to muslim ? why would you think that?
8475,36214,hateful_memes/img/36214.png,1,the face non-car people make when you tell them you blew a tranny
6124,15804,hateful_memes/img/15804.png,0,we have 3 apples. we give away 2 apples now calculate the radius on the bomb blast
4120,52619,hateful_memes/img/52619.png,1,the whiteman is the devil
9983,20567,hateful_memes/img/20567.png,0,this is what happens when you don't spank your kids..
1813,43698,hateful_memes/img/43698.png,0,don't be late for work get the protestor plow
1271,42830,hateful_memes/img/42830.png,0,what if tornadoes are actually created secretly by the government to destroy these
2994,94361,hateful_memes/img/94361.png,0,when you can't wait for them to cut the cake
12055,27456,hateful_memes/img/27456.png,0,didn't get bought today success!
6409,93426,hateful_memes/img/93426.png,0,you see an innocent child i see the perpetuation of systematig oppression
2642,17495,hateful_memes/img/17495.png,0,black men latin men asian men white men
11570,08426,hateful_memes/img/08426.png,0,anne frank is a well respected figure from dark times
2305,91268,hateful_memes/img/91268.png,0,can afford to travel from romania to london still picks your pocket
9148,43082,hateful_memes/img/43082.png,1,"this is why today in order to ""handle a strong black woman"" .... you need a leash for that bitch feminist black feminist"
10497,83427,hateful_memes/img/83427.png,1,if i had $10 for every gender only got $20 in my pocket
4195,52803,hateful_memes/img/52803.png,1,me: puts bag of popcorn into the microwave everyone at the senior center :
10463,04397,hateful_memes/img/04397.png,1,what do you call a a retarded jew? auschwistic
3849,57298,hateful_memes/img/57298.png,0,when was the last time you saw so many passionate people on the street?
12348,84270,hateful_memes/img/84270.png,0,organic vegetable
10511,94237,hateful_memes/img/94237.png,1,how do you know if a black guy is well hung? you can't fit your finger between the rope and it's neck!!
12006,37261,hateful_memes/img/37261.png,0,when you don't covet your neighbor's wife when you covet the neighbor's wife
3554,17589,hateful_memes/img/17589.png,1,when you move away from india and find out you can't shit in the streets
2195,03258,hateful_memes/img/03258.png,1,"i heard we can get free steroids in australia please help feed and house this poor, defenceless refugee. don't be racist and let me in!"
2600,08172,hateful_memes/img/08172.png,0,bosses be like when you coming in?
6163,64127,hateful_memes/img/64127.png,1,literally nobody: white people sitting at the bar: can you put it on the golf channel??
1518,17864,hateful_memes/img/17864.png,1,when dad keeps banging the goat instead of you
11484,72408,hateful_memes/img/72408.png,0,washer for sale missing some parts
11092,67539,hateful_memes/img/67539.png,1,error
6309,28617,hateful_memes/img/28617.png,0,welcome to feminism where everything is sexist and nobody understands but them
5755,83206,hateful_memes/img/83206.png,1,"yes man, you were right... i could have killed all the jews, but i left some of them to let you know why i was killing them"
5633,12063,hateful_memes/img/12063.png,0,when your goat tells you oh no! she ain't on the pill
8399,83579,hateful_memes/img/83579.png,1,when you can't decide to pre heat the oven or just throw the meal in right away
11661,69702,hateful_memes/img/69702.png,0,i wonder how much of this is skin care and how much is photoshop
7162,29756,hateful_memes/img/29756.png,0,pull up pull up gas
12343,90362,hateful_memes/img/90362.png,0,who said i'm uneducated i have my master
9234,98243,hateful_memes/img/98243.png,0,a black man invention ''
1988,64312,hateful_memes/img/64312.png,1,"no, that's not his daughter.. that's his wife! yet the world is silent.."
7737,38259,hateful_memes/img/38259.png,0,when the mexican lady at taco bell messes up your order
517,78659,hateful_memes/img/78659.png,0,what a weird way to spell fat and single
6160,96301,hateful_memes/img/96301.png,1,alabama: bans abortion. all of alabama in 5 years
9406,68527,hateful_memes/img/68527.png,0,pedal pedal
11374,36592,hateful_memes/img/36592.png,0,hate comes in many forms
10115,67420,hateful_memes/img/67420.png,1,human rights and democracy english style australia 1904
9079,17842,hateful_memes/img/17842.png,0,"the same laws that you support to silence people you disagree with can be used to silence you, dumbass"
4456,83964,hateful_memes/img/83964.png,1,has orgasm shoots tranny fluid
2761,59376,hateful_memes/img/59376.png,1,a head diaper is required when you have shit for brains
6481,29740,hateful_memes/img/29740.png,0,when a person tells you that your meme meme or joke was heavily offensive i can go lower
5911,75193,hateful_memes/img/75193.png,0,muhammed... get the roof
11304,64951,hateful_memes/img/64951.png,0,monkey see monkey do
6547,89504,hateful_memes/img/89504.png,1,retarded all stars retarded team of the week
4855,37208,hateful_memes/img/37208.png,0,why you asking stupid questions
7644,83170,hateful_memes/img/83170.png,0,always buy the bigger bottle better safe than sober
11101,14056,hateful_memes/img/14056.png,1,4 ways to boil vegetables
12145,19470,hateful_memes/img/19470.png,0,"praise be to god, in the name of jesus christ"
6358,20956,hateful_memes/img/20956.png,0,literally just a photo of the 1924 democratic convention
2438,71906,hateful_memes/img/71906.png,0,when you feel beautiful no matter what the haters say
3765,43085,hateful_memes/img/43085.png,1,"last year tyrone got a new job, started building his credit, and spending more time with his kids then something amazing started to happen!"
6432,37546,hateful_memes/img/37546.png,0,"dad, i've had too much to drink again"
8643,86237,hateful_memes/img/86237.png,0,when a new hire tries to tell you how to do your job who the fuck is you?
7846,23570,hateful_memes/img/23570.png,0,"no means no, unless she's dyslexic then it's on"
8939,27163,hateful_memes/img/27163.png,1,i think i've found a vaccine for being a faggot it's called pancuronium bromide
11237,61047,hateful_memes/img/61047.png,1,they were mentally ill. i had to cure them
6340,34619,hateful_memes/img/34619.png,0,when she finally has your own month
4821,46013,hateful_memes/img/46013.png,0,when you cant decide whether to feel sorry for this man or just hate him
18,75482,hateful_memes/img/75482.png,0,black lives matter
3560,27461,hateful_memes/img/27461.png,1,so you think we should import muslims.. did your grandfather import nazis
3951,78902,hateful_memes/img/78902.png,0,"driving tests, licenses, registration, insurance... they just want to confiscate our cars!"
49,75186,hateful_memes/img/75186.png,0,sometimes a moment on the couch is all a woman needs
12410,37962,hateful_memes/img/37962.png,0,me watching the pride parade
887,04583,hateful_memes/img/04583.png,1,mom won't let me use the oven with my jewish friends
6261,92183,hateful_memes/img/92183.png,0,"ilhan omar told several republicans that they should try shawarma, a delicious middle eastern dish from her culture"
7236,34258,hateful_memes/img/34258.png,0,"when she cooks, cleans & sucks a mean dick but you gotta work"
6989,91284,hateful_memes/img/91284.png,0,which is more important length or girth? turns out its consent
6043,21453,hateful_memes/img/21453.png,1,gays on their way home after pride week
3168,93487,hateful_memes/img/93487.png,0,"i don't have ex's. i have y's. like, ""y the hell did i date you?!?"""
2949,94678,hateful_memes/img/94678.png,0,no one: steven hawking
1424,37951,hateful_memes/img/37951.png,0,this is a bane on our society report it when you see it
139,60724,hateful_memes/img/60724.png,0,to the black guy reading this meme i am your father
3197,16053,hateful_memes/img/16053.png,0,all these flavors and you choose to be salty
5131,36954,hateful_memes/img/36954.png,0,you guys read my diary? wtf?
112,54231,hateful_memes/img/54231.png,0,may the past teach us to never let this happen again
8160,19380,hateful_memes/img/19380.png,1,when you walk past the special ed classroom and see them gangbanging the teaher (jazz music stops)
10884,59874,hateful_memes/img/59874.png,1,some thoughts are hard to forget
4559,28067,hateful_memes/img/28067.png,0,i remember when your mom dropped you off to school she got a fine for littering
4595,65349,hateful_memes/img/65349.png,1,all woman or all tranny?
4690,46507,hateful_memes/img/46507.png,0,original black friday sale
7951,72605,hateful_memes/img/72605.png,1,nazi war criminal gives one last sieg h owing his allegiance to his fuhrer befo being hung at the nuremberg trials colorized
9372,13865,hateful_memes/img/13865.png,1,getting stoned in america can be expensive in my country it is free for everyone
3277,76810,hateful_memes/img/76810.png,0,"this is adam schiff -democrat- house intelligence chairman, on record to have seen overwhelming evidence mueller report delivered 3/22/19 of collusion why more investigations? just ask this clown for what, exactly, he has seen"
4068,18926,hateful_memes/img/18926.png,0,trump is starting wwiii turn in your guns go snort a rubber you maggot
4408,38712,hateful_memes/img/38712.png,0,be careful
8902,82310,hateful_memes/img/82310.png,0,answer the phone . no signal out here! haha
12163,27510,hateful_memes/img/27510.png,0,"they don't know how to use condom, this is the only way to control their population"
451,04621,hateful_memes/img/04621.png,0,you are what you eat meanwhile in africa
7262,87230,hateful_memes/img/87230.png,1,"since 1980 324,000 thousand black peoplehave been murdered by other black people thats more then the soldiers who were killed in the iraq war, korean war and vietnam combined now do you see a problem?"
3731,52867,hateful_memes/img/52867.png,1,"happy national women's day just remember, if it has an apple, it has a banana"
7256,53849,hateful_memes/img/53849.png,0,more men with guns were sent to arrest 66 year old roger stone than clinton and obama sent to rescue our men in benghazi
11212,64208,hateful_memes/img/64208.png,1,"""farming simulator 19 classic equipment dlc"""
4986,68579,hateful_memes/img/68579.png,0,"we don't always die, but when we do, we don't"
3663,34698,hateful_memes/img/34698.png,0,when a spider runs across the carpet fucking smash it
2763,73045,hateful_memes/img/73045.png,0,where's jaws when you need him ?
9243,59817,hateful_memes/img/59817.png,1,putting bows on your pet
1855,86195,hateful_memes/img/86195.png,0,dolled up and rolling with the gang like
999,27506,hateful_memes/img/27506.png,0,ladies and gents i present you with miss islam 2015 contenders
389,92317,hateful_memes/img/92317.png,0,"you either die a hero, or live long enough to become the villain"
6426,64078,hateful_memes/img/64078.png,1,watch out i'll put a bomb in your car
1476,07596,hateful_memes/img/07596.png,0,the face you make when one of those damn apes cancels your show
2240,96785,hateful_memes/img/96785.png,0,lost african tribe
11450,18642,hateful_memes/img/18642.png,0,hello stupid americans i am here to give corona virus mahahahahahahahah
8112,92617,hateful_memes/img/92617.png,1,when the porn video features a tranny but then 'she' turns out to be a midget too you had my curiosity but now you have my attention
992,01325,hateful_memes/img/01325.png,0,when your world cup team scores a goal
7032,24397,hateful_memes/img/24397.png,0,a hijab is a veil worn by muslim women in public. it's their choice to do so
4997,98134,hateful_memes/img/98134.png,1,"when you recorded 3times ""talak"" in your abbu voice and plays it in front of your mum becuase you wanna fuck her after divorce ye hai digital buslim"
3922,26894,hateful_memes/img/26894.png,0,"hmmm, that new wife smell"
2972,75410,hateful_memes/img/75410.png,1,"so you're telling me that black people ""stole"" the n-word from white people? typical"
6871,27059,hateful_memes/img/27059.png,1,chicks be like the blacker the berry the sweeter the juice
10531,14275,hateful_memes/img/14275.png,1,i have 72 nukes aimed at israel if these damn j'ws don't stop pretending to be white i will wipe israel off the fucking map
4769,09834,hateful_memes/img/09834.png,0,a muslim threesome
1293,78163,hateful_memes/img/78163.png,1,"note to americans: we behead gays and brutalize women so keep on ""tolerating us"" until we take over your country"
4173,87429,hateful_memes/img/87429.png,1,how do chinese people name their babies? they throw them down the stairs and see what noise they make
2535,68194,hateful_memes/img/68194.png,0,"barn army enlist, and bomb ant hills ""grab your pitchfork and meet at the barn"""
11440,19780,hateful_memes/img/19780.png,0,when me and the squad get together
1907,47183,hateful_memes/img/47183.png,0,taking the liberals to a whole new level
10389,89540,hateful_memes/img/89540.png,0,they've started pouring the foundation for the obama library in chicago
11902,26348,hateful_memes/img/26348.png,0,japanese citizen watch a body building competion
8560,03275,hateful_memes/img/03275.png,0,the only time you can hang out with 2 dirty hookers and a tranny
6033,65073,hateful_memes/img/65073.png,1,jews and americans will ruin the world
7619,60985,hateful_memes/img/60985.png,1,when you got an itch on your back that you can't reach but your white friend got you
1151,47532,hateful_memes/img/47532.png,0,turning every country it touches into a shithole
1567,62035,hateful_memes/img/62035.png,1,thank god my ass needed a break
3171,96172,hateful_memes/img/96172.png,1,you see that?? it means get the fuck back to the kitchen
7106,26950,hateful_memes/img/26950.png,1,a good american is a dead american
4160,40857,hateful_memes/img/40857.png,0,you need to be on top of news
4287,02983,hateful_memes/img/02983.png,0,large big mac no onions
2230,63095,hateful_memes/img/63095.png,0,when you have errands to run but you're too tired to deal
174,95640,hateful_memes/img/95640.png,1,syrian rape survivor speaks out
1903,73482,hateful_memes/img/73482.png,0,it's time we took guns away and put them out of the reach of our children
10399,96485,hateful_memes/img/96485.png,1,what if i told you transgender is actually a mental illness called delusional psychosis
3408,71390,hateful_memes/img/71390.png,0,i googled my symptoms and it turned out i just needed a beer
1538,29384,hateful_memes/img/29384.png,0,they're in a row
2292,67823,hateful_memes/img/67823.png,0,as much as abdul tried he could not get the fucker into first gear
1363,39405,hateful_memes/img/39405.png,0,"you call that a killing, ahmed? this is a killing!"
4357,14893,hateful_memes/img/14893.png,0,"last year tyrone got a new job, started building his credit, and spending more time with his kids then something amazing started to happen!"
5260,40653,hateful_memes/img/40653.png,0,oh you talk so tough from behind your keyboard tell me again what a badass you are
9371,76528,hateful_memes/img/76528.png,0,power of christ does not compel this kitty
9593,31852,hateful_memes/img/31852.png,0,"oh i pissed you off? suck it up buttercup i'm an asshole, it's what i do"
680,10476,hateful_memes/img/10476.png,1,how to fix a noisy dishwasher
9913,94370,hateful_memes/img/94370.png,1,when you find out there's an opening for the role of chewbacca
3664,71380,hateful_memes/img/71380.png,1,we should learn from ocean how to treat refugees
1661,92738,hateful_memes/img/92738.png,1,"they are the best in basketball because they can steal, shoot and run"
508,32415,hateful_memes/img/32415.png,0,when finishing a race is your passion
166,24316,hateful_memes/img/24316.png,1,sharks don't attack him why? they think it's whale shit
10383,10834,hateful_memes/img/10834.png,0,when my autistic son finds out we're having chicken for dinner
10449,75892,hateful_memes/img/75892.png,1,"q: hey filipina, will you ever marry a filipino? a: nah, no ugly filipino seeds, only rich white daddies please!"
7365,64925,hateful_memes/img/64925.png,0,when you have the privledge to carry anything on
1914,35840,hateful_memes/img/35840.png,1,i ordered a dishwasher and they sent me a sandwich maker
7263,60257,hateful_memes/img/60257.png,1,every man needs a decent coffee maker
12082,16803,hateful_memes/img/16803.png,0,these women have access to top secret classified information let that sink in
12224,94601,hateful_memes/img/94601.png,0,blacks are musical they always love a good beat
7361,74150,hateful_memes/img/74150.png,1,"hi, i'm sean hannity and i'm destroying the conservative movement. fox news gives me a platform for ignorant white trash anger"
1104,63490,hateful_memes/img/63490.png,1,"mommy, why am i getting christmas presents in august? because it's cheaper than chemotherapy"
9834,13764,hateful_memes/img/13764.png,1,removes polish with chemicals everybody loses his shit removes polish with chemicals nobody bats an eye
5310,14953,hateful_memes/img/14953.png,0,"the pope flies to greece to tell christians to love muslims i'm just curious, why doesn't he fly to iraq"
9479,20915,hateful_memes/img/20915.png,0,i see dead people they call me on the phone to complain about trump
5754,73690,hateful_memes/img/73690.png,0,'' wing wing wing ''
152,45368,hateful_memes/img/45368.png,1,enough is enough children are more important than freaks
9959,50137,hateful_memes/img/50137.png,1,when you see your goat with another man
5679,60398,hateful_memes/img/60398.png,0,i should not be expected to pledge allegiance to any country including america dem representative ilhan omar quote
11445,06328,hateful_memes/img/06328.png,0,this is hasan hasan was born in sweden hasan is swedish this is misho misho was born an aquarium misho fish ken
3551,91356,hateful_memes/img/91356.png,1,"women are like volcanoes. both stay calm for extended periods of time before exploding and killing everything in their path then, they're calm, again"
3722,63578,hateful_memes/img/63578.png,0,i don't think he understands the gravity of his situation
10710,69875,hateful_memes/img/69875.png,1,you in public you in closed fb groups
4538,38417,hateful_memes/img/38417.png,0,this is nahir nahir is born in germany nahir is german this is fluffy fluffy is born in horse stable fluffy is a horse
11840,31540,hateful_memes/img/31540.png,0,burning pizza that means so much to you
8463,12843,hateful_memes/img/12843.png,0,when you have to race to see who gets to the playground quicker
1991,90643,hateful_memes/img/90643.png,0,she represents the new wave of democrats
11034,40231,hateful_memes/img/40231.png,1,this project is tough but it will save the world
8501,31728,hateful_memes/img/31728.png,0,"either we fuckin, or i'm fuckin"
5141,16259,hateful_memes/img/16259.png,0,hitler and mussolini sharing a laugh
3811,26419,hateful_memes/img/26419.png,0,we can never undo the horrible acts he has commited
10908,20341,hateful_memes/img/20341.png,1,claims that her ancestors created a safe space for jews these are her ancestors
3450,90345,hateful_memes/img/90345.png,0,proud protector of the american flag and everything it stands for
4591,06374,hateful_memes/img/06374.png,1,islamic windchimes
7352,60982,hateful_memes/img/60982.png,0,when you catch your goat with another man
205,03567,hateful_memes/img/03567.png,1,potato is my favorite color of the alphabet
6680,14589,hateful_memes/img/14589.png,0,they don't deserve to suffer
2749,73596,hateful_memes/img/73596.png,0,you idiot you threw shit at the wrong keeper
8497,10946,hateful_memes/img/10946.png,1,glad she put the paper up someone might recognise her
1849,67435,hateful_memes/img/67435.png,1,when you ask a jewish girl for her number and she starts rolling her sleeve
11353,01689,hateful_memes/img/01689.png,0,the nazi symbol is not punk rock
3240,04591,hateful_memes/img/04591.png,0,rep. ilhan omar: 9/11 was 'some people did something' here's your something 2977 people dead by terrorism
10111,10524,hateful_memes/img/10524.png,0,some people did something again.
3109,61483,hateful_memes/img/61483.png,0,nevermind ... i'll just wait here
5934,83549,hateful_memes/img/83549.png,1,first off i am hebrew! not a damn muslim get it right
10261,31857,hateful_memes/img/31857.png,0,this is nahir born in germany. nahir is german. this is fluffy born in america. fluffy is american
5810,15290,hateful_memes/img/15290.png,1,romanians when they see a slightly open purse/pocket/window
8575,13042,hateful_memes/img/13042.png,0,"jean claude van ma'am! coming soon to a gamestop near you, ""it's ma'am!!!"
5634,59248,hateful_memes/img/59248.png,0,"those primaries got rigged for hillary and then, for no particular reason at all a journalist got himself charged a dnc staffer got himself shot and them democrats started blaming russia... and just like that everyone forgot about the dnc rigging them primaries"
4307,61032,hateful_memes/img/61032.png,0,if being racist means that i don't want people of color in my country then i am not a racist
3156,63012,hateful_memes/img/63012.png,0,they're just like eggs better when beaten well
6534,57849,hateful_memes/img/57849.png,0,"honor killings are part of our culture well then, it will be my honor to kill you all"
10888,45798,hateful_memes/img/45798.png,1,get to work kind of day
10387,48905,hateful_memes/img/48905.png,1,what's missing from a_schwitchz? u
3832,87126,hateful_memes/img/87126.png,0,"navy, accelerate your life"
11706,64310,hateful_memes/img/64310.png,0,how do you get a girls number? don't be an asshole like this guy
4776,48710,hateful_memes/img/48710.png,0,how chevy guys go muddin how ford guys go muddin
7997,56213,hateful_memes/img/56213.png,0,let me play with the chew toys
4276,06194,hateful_memes/img/06194.png,0,burning things that don't mean anything to you
12222,47210,hateful_memes/img/47210.png,0,this makes me puke send all of them back home
8912,54971,hateful_memes/img/54971.png,0,rebuilt tranny
12034,94803,hateful_memes/img/94803.png,0,indians evolution after 15august1947
278,84362,hateful_memes/img/84362.png,0,unleash the inner beast on the field
6771,85243,hateful_memes/img/85243.png,0,"attacks trump's unpaid daughter pays her own daughter $750, 000 to send out mailers"
7415,25768,hateful_memes/img/25768.png,0,don't let a disability stop you from being a sportsman
3252,75380,hateful_memes/img/75380.png,1,i hate christians  they all make generalizations about people
10024,15368,hateful_memes/img/15368.png,0,dont mind me just watering my muslims
11779,68902,hateful_memes/img/68902.png,0,gamers when they see an rtx 3070/ rtx 3080/ rtx 3090
289,73601,hateful_memes/img/73601.png,1,when you are white and stole your first bike
3075,93861,hateful_memes/img/93861.png,0,first they laugh then they imitate
9073,48021,hateful_memes/img/48021.png,0,kill them kill them all !!!!!
8882,76094,hateful_memes/img/76094.png,1,white people is this a shooting range
270,47103,hateful_memes/img/47103.png,0,maybe we weren't consistent sources of crime we'd be treated better
4570,21693,hateful_memes/img/21693.png,1,your purchase of $19.99 comes to $21.36 after theft
10997,09316,hateful_memes/img/09316.png,1,hey grandma what are you doing ? im sewing a scarf for your trans brother ajay
6696,61208,hateful_memes/img/61208.png,0,im not racist i love all my friends
4316,10256,hateful_memes/img/10256.png,1,"and if anything happens, the women are to blame that's right, it's their fault, definitely"
3180,82940,hateful_memes/img/82940.png,0,sea monkeys
1422,82507,hateful_memes/img/82507.png,1,me: want some ribs? chinese person: no me: want some ribs made from house pets? chinese person:
